Code,Year,Emissions
SXM,1982,0.286
SXM,1983,0.147
SXM,1984,0.367
SXM,1985,0.430
SXM,1986,0.082
SXM,1987,0.073
SXM,1988,0.072
SXM,1989,0.137
SXM,1990,0.147
SXM,1991,0.117
SXM,1992,0.097
SXM,1993,0.149
SXM,1994,0.143
SXM,1995,0.142
SXM,1996,0.133
SXM,1997,0.139
SXM,1998,0.008
SXM,1999,0.057
SXM,2000,0.152
SXM,2001,0.155
SXM,2002,0.149
SXM,2003,0.150
SXM,2004,0.157
SXM,2005,0.155
SXM,2006,0.162
SXM,2007,0.182
SXM,2008,0.175
SXM,2009,0.180
SXM,2010,0.124
SXM,2011,0.158
SXM,2012,0.190
SXM,2013,0.195
SXM,2014,0.200
SYC,1963,0.002
SYC,1964,0.002
SYC,1965,0.002
SYC,1966,0.002
SYC,1967,0.002
SYC,1968,0.002
SYC,1969,0.002
SYC,1970,0.008
SYC,1971,0.009
SYC,1972,0.012
SYC,1973,0.013
SYC,1974,0.015
SYC,1975,0.016
SYC,1976,0.022
SYC,1977,0.023
SYC,1978,0.021
SYC,1979,0.033
SYC,1980,0.026
SYC,1981,0.027
SYC,1982,0.023
SYC,1983,0.027
SYC,1984,0.027
SYC,1985,0.041
SYC,1986,0.045
SYC,1987,0.055
SYC,1988,0.054
SYC,1989,0.064
SYC,1990,0.041
SYC,1991,0.047
SYC,1992,0.047
SYC,1993,0.050
SYC,1994,0.055
SYC,1995,0.054
SYC,1996,0.064
SYC,1997,0.093
SYC,1998,0.118
SYC,1999,0.139
SYC,2000,0.156
SYC,2001,0.173
SYC,2002,0.147
SYC,2003,0.150
SYC,2004,0.201
SYC,2005,0.188
SYC,2006,0.200
SYC,2007,0.175
SYC,2008,0.189
SYC,2009,0.143
SYC,2010,0.121
SYC,2011,0.093
SYC,2012,0.120
SYC,2013,0.110
SYC,2014,0.135
SYR,1959,0.608
SYR,1960,0.879
SYR,1961,0.836
SYR,1962,0.874
SYR,1963,0.985
SYR,1964,1.191
SYR,1965,1.003
SYR,1966,1.341
SYR,1967,1.257
SYR,1968,1.626
SYR,1969,1.975
SYR,1970,1.816
SYR,1971,2.423
SYR,1972,2.118
SYR,1973,2.153
SYR,1974,2.636
SYR,1975,3.050
SYR,1976,3.752
SYR,1977,3.999
SYR,1978,4.151
SYR,1979,6.149
SYR,1980,5.673
SYR,1981,7.264
SYR,1982,6.678
SYR,1983,7.625
SYR,1984,9.024
SYR,1985,8.086
SYR,1986,8.550
SYR,1987,9.879
SYR,1988,10.075
SYR,1989,9.426
SYR,1990,10.188
SYR,1991,11.598
SYR,1992,11.704
SYR,1993,12.453
SYR,1994,12.721
SYR,1995,11.362
SYR,1996,11.673
SYR,1997,11.170
SYR,1998,13.710
SYR,1999,14.282
SYR,2000,13.919
SYR,2001,13.302
SYR,2002,10.653
SYR,2003,14.801
SYR,2004,13.936
SYR,2005,13.806
SYR,2006,14.612
SYR,2007,18.126
SYR,2008,18.457
SYR,2009,16.998
SYR,2010,16.800
SYR,2011,15.519
SYR,2012,12.198
SYR,2013,9.937
SYR,2014,8.373
South America,1959,53.806
South America,1960,54.423
South America,1961,55.130
South America,1962,58.890
South America,1963,59.917
South America,1964,62.852
South America,1965,65.572
South America,1966,68.826
South America,1967,73.026
South America,1968,78.568
South America,1969,85.024
South America,1970,92.302
South America,1971,94.691
South America,1972,99.079
South America,1973,107.322
South America,1974,113.846
South America,1975,112.626
South America,1976,114.694
South America,1977,118.958
South America,1978,126.206
South America,1979,135.276
South America,1980,139.178
South America,1981,133.997
South America,1982,134.374
South America,1983,133.023
South America,1984,134.717
South America,1985,137.534
South America,1986,145.330
South America,1987,152.855
South America,1988,159.205
South America,1989,159.141
South America,1990,160.141
South America,1991,161.897
South America,1992,164.569
South America,1993,174.126
South America,1994,179.266
South America,1995,188.248
South America,1996,197.260
South America,1997,208.506
South America,1998,223.323
South America,1999,227.742
South America,2000,222.162
South America,2001,225.167
South America,2002,227.931
South America,2003,228.710
South America,2004,231.133
South America,2005,242.735
South America,2006,249.078
South America,2007,254.843
South America,2008,272.907
South America,2009,268.603
South America,2010,291.990
South America,2011,296.036
South America,2012,314.415
South America,2013,323.134
South America,2014,335.157
Statistical Difference,1959,36.096
Statistical Difference,1960,18.093
Statistical Difference,1961,23.161
Statistical Difference,1962,38.429
Statistical Difference,1963,35.492
Statistical Difference,1964,51.966
Statistical Difference,1965,50.438
Statistical Difference,1966,65.241
Statistical Difference,1967,67.215
Statistical Difference,1968,58.468
Statistical Difference,1969,38.823
Statistical Difference,1970,2.000
Statistical Difference,1971,-7.909
Statistical Difference,1972,-36.539
Statistical Difference,1973,-33.760
Statistical Difference,1974,-4.509
Statistical Difference,1975,-26.072
Statistical Difference,1976,-3.484
Statistical Difference,1977,13.367
Statistical Difference,1978,-114.196
Statistical Difference,1979,30.546
Statistical Difference,1980,-2.588
Statistical Difference,1981,-23.004
Statistical Difference,1982,-29.827
Statistical Difference,1983,-97.294
Statistical Difference,1984,-65.913
Statistical Difference,1985,-97.962
Statistical Difference,1986,-13.124
Statistical Difference,1987,-74.594
Statistical Difference,1988,-86.123
Statistical Difference,1989,-51.464
Statistical Difference,1990,90.391
Statistical Difference,1991,141.108
Statistical Difference,1992,46.689
Statistical Difference,1993,-22.689
Statistical Difference,1994,56.164
Statistical Difference,1995,59.864
Statistical Difference,1996,23.373
Statistical Difference,1997,104.333
Statistical Difference,1998,145.188
Statistical Difference,1999,20.221
Statistical Difference,2000,-3.705
Statistical Difference,2001,111.447
Statistical Difference,2002,55.900
Statistical Difference,2003,87.390
Statistical Difference,2004,101.343
Statistical Difference,2005,142.192
Statistical Difference,2006,156.947
Statistical Difference,2007,79.066
Statistical Difference,2008,117.671
Statistical Difference,2009,134.512
Statistical Difference,2010,121.679
Statistical Difference,2011,147.936
Statistical Difference,2012,166.016
Statistical Difference,2013,232.497
Statistical Difference,2014,240.368
TCA,1990,0.008
TCA,1991,0.008
TCA,1992,0.009
TCA,1993,0.011
TCA,1994,0.012
TCA,1995,0.013
TCA,1996,0.013
TCA,1997,0.015
TCA,1998,0.016
TCA,1999,0.018
TCA,2000,0.019
TCA,2001,0.020
TCA,2002,0.027
TCA,2003,0.028
TCA,2004,0.028
TCA,2005,0.033
TCA,2006,0.039
TCA,2007,0.045
TCA,2008,0.049
TCA,2009,0.049
TCA,2010,0.052
TCA,2011,0.052
TCA,2012,0.054
TCA,2013,0.054
TCA,2014,0.056
TCD,1959,0.017
TCD,1960,0.015
TCD,1961,0.014
TCD,1962,0.023
TCD,1963,0.025
TCD,1964,0.027
TCD,1965,0.029
TCD,1966,0.023
TCD,1967,0.032
TCD,1968,0.034
TCD,1969,0.044
TCD,1970,0.034
TCD,1971,0.041
TCD,1972,0.033
TCD,1973,0.044
TCD,1974,0.041
TCD,1975,0.050
TCD,1976,0.050
TCD,1977,0.054
TCD,1978,0.053
TCD,1979,0.055
TCD,1980,0.057
TCD,1981,0.057
TCD,1982,0.056
TCD,1983,0.056
TCD,1984,0.059
TCD,1985,0.049
TCD,1986,0.051
TCD,1987,0.054
TCD,1988,0.018
TCD,1989,0.028
TCD,1990,0.039
TCD,1991,0.018
TCD,1992,0.023
TCD,1993,0.025
TCD,1994,0.028
TCD,1995,0.030
TCD,1996,0.034
TCD,1997,0.039
TCD,1998,0.041
TCD,1999,0.044
TCD,2000,0.048
TCD,2001,0.047
TCD,2002,0.046
TCD,2003,0.104
TCD,2004,0.103
TCD,2005,0.109
TCD,2006,0.111
TCD,2007,0.126
TCD,2008,0.139
TCD,2009,0.134
TCD,2010,0.141
TCD,2011,0.147
TCD,2012,0.167
TCD,2013,0.191
TCD,2014,0.199
TGO,1959,0.015
TGO,1960,0.018
TGO,1961,0.025
TGO,1962,0.024
TGO,1963,0.029
TGO,1964,0.036
TGO,1965,0.036
TGO,1966,0.049
TGO,1967,0.054
TGO,1968,0.053
TGO,1969,0.066
TGO,1970,0.075
TGO,1971,0.086
TGO,1972,0.109
TGO,1973,0.110
TGO,1974,0.103
TGO,1975,0.085
TGO,1976,0.088
TGO,1977,0.126
TGO,1978,0.097
TGO,1979,0.377
TGO,1980,0.196
TGO,1981,0.171
TGO,1982,0.200
TGO,1983,0.149
TGO,1984,0.166
TGO,1985,0.150
TGO,1986,0.193
TGO,1987,0.209
TGO,1988,0.216
TGO,1989,0.228
TGO,1990,0.211
TGO,1991,0.230
TGO,1992,0.228
TGO,1993,0.236
TGO,1994,0.227
TGO,1995,0.260
TGO,1996,0.289
TGO,1997,0.269
TGO,1998,0.318
TGO,1999,0.419
TGO,2000,0.371
TGO,2001,0.317
TGO,2002,0.336
TGO,2003,0.399
TGO,2004,0.381
TGO,2005,0.365
TGO,2006,0.333
TGO,2007,0.384
TGO,2008,0.459
TGO,2009,0.759
TGO,2010,0.720
TGO,2011,0.672
TGO,2012,0.678
TGO,2013,0.725
TGO,2014,0.715
THA,1959,0.907
THA,1960,1.013
THA,1961,1.131
THA,1962,1.373
THA,1963,1.519
THA,1964,2.040
THA,1965,2.032
THA,1966,2.585
THA,1967,3.318
THA,1968,4.663
THA,1969,3.971
THA,1970,4.193
THA,1971,5.249
THA,1972,5.955
THA,1973,6.669
THA,1974,6.612
THA,1975,6.656
THA,1976,7.848
THA,1977,8.770
THA,1978,9.563
THA,1979,10.018
THA,1980,10.945
THA,1981,10.376
THA,1982,10.338
THA,1983,11.577
THA,1984,12.537
THA,1985,13.273
THA,1986,13.554
THA,1987,15.529
THA,1988,18.272
THA,1989,21.514
THA,1990,24.763
THA,1991,27.211
THA,1992,29.937
THA,1993,34.074
THA,1994,37.949
THA,1995,43.947
THA,1996,49.156
THA,1997,50.700
THA,1998,44.818
THA,1999,48.030
THA,2000,49.433
THA,2001,53.068
THA,2002,56.810
THA,2003,61.242
THA,2004,66.318
THA,2005,67.485
THA,2006,68.734
THA,2007,68.843
THA,2008,68.842
THA,2009,72.976
THA,2010,76.882
THA,2011,75.898
THA,2012,80.883
THA,2013,81.835
THA,2014,86.232
TJK,1959,0.821
TJK,1960,0.855
TJK,1961,0.882
TJK,1962,0.925
TJK,1963,0.992
TJK,1964,1.055
TJK,1965,1.119
TJK,1966,1.182
TJK,1967,1.236
TJK,1968,1.271
TJK,1969,1.323
TJK,1970,1.392
TJK,1971,1.477
TJK,1972,1.555
TJK,1973,1.621
TJK,1974,1.683
TJK,1975,1.769
TJK,1976,1.837
TJK,1977,1.900
TJK,1978,1.965
TJK,1979,1.982
TJK,1980,2.060
TJK,1981,2.021
TJK,1982,2.059
TJK,1983,2.089
TJK,1984,2.108
TJK,1985,2.273
TJK,1986,2.279
TJK,1987,2.375
TJK,1988,2.440
TJK,1989,2.389
TJK,1990,2.240
TJK,1991,2.159
TJK,1992,1.995
TJK,1993,1.412
TJK,1994,0.643
TJK,1995,0.668
TJK,1996,0.771
TJK,1997,0.587
TJK,1998,0.681
TJK,1999,0.687
TJK,2000,0.610
TJK,2001,0.625
TJK,2002,0.513
TJK,2003,0.566
TJK,2004,0.699
TJK,2005,0.666
TJK,2006,0.725
TJK,2007,0.882
TJK,2008,0.792
TJK,2009,0.669
TJK,2010,0.694
TJK,2011,0.641
TJK,2012,0.800
TJK,2013,0.949
TJK,2014,1.415
TKM,1959,3.707
TKM,1960,3.859
TKM,1961,3.980
TKM,1962,4.177
TKM,1963,4.480
TKM,1964,4.764
TKM,1965,5.054
TKM,1966,5.337
TKM,1967,5.581
TKM,1968,5.738
TKM,1969,5.975
TKM,1970,6.285
TKM,1971,6.671
TKM,1972,7.020
TKM,1973,7.317
TKM,1974,7.598
TKM,1975,7.988
TKM,1976,8.296
TKM,1977,8.579
TKM,1978,8.874
TKM,1979,8.947
TKM,1980,9.300
TKM,1981,9.124
TKM,1982,9.297
TKM,1983,9.430
TKM,1984,9.515
TKM,1985,10.262
TKM,1986,10.290
TKM,1987,10.723
TKM,1988,11.018
TKM,1989,10.787
TKM,1990,10.114
TKM,1991,9.749
TKM,1992,9.007
TKM,1993,7.722
TKM,1994,9.145
TKM,1995,9.272
TKM,1996,8.364
TKM,1997,8.351
TKM,1998,8.752
TKM,1999,10.275
TKM,2000,10.237
TKM,2001,10.383
TKM,2002,10.899
TKM,2003,12.163
TKM,2004,12.692
TKM,2005,13.182
TKM,2006,13.502
TKM,2007,15.283
TKM,2008,15.498
TKM,2009,13.728
TKM,2010,15.623
TKM,2011,17.035
TKM,2012,17.691
TKM,2013,18.199
TKM,2014,18.659
TLS,2002,0.044
TLS,2003,0.044
TLS,2004,0.048
TLS,2005,0.048
TLS,2006,0.049
TLS,2007,0.050
TLS,2008,0.055
TLS,2009,0.062
TLS,2010,0.064
TLS,2011,0.067
TLS,2012,0.080
TLS,2013,0.120
TLS,2014,0.128
TON,1959,0.002
TON,1960,0.003
TON,1961,0.003
TON,1962,0.003
TON,1963,0.003
TON,1964,0.003
TON,1965,0.003
TON,1966,0.003
TON,1967,0.004
TON,1968,0.004
TON,1969,0.003
TON,1970,0.007
TON,1971,0.005
TON,1972,0.006
TON,1973,0.007
TON,1974,0.006
TON,1975,0.009
TON,1976,0.008
TON,1977,0.008
TON,1978,0.010
TON,1979,0.011
TON,1980,0.011
TON,1981,0.013
TON,1982,0.012
TON,1983,0.013
TON,1984,0.013
TON,1985,0.013
TON,1986,0.013
TON,1987,0.015
TON,1988,0.019
TON,1989,0.019
TON,1990,0.021
TON,1991,0.026
TON,1992,0.019
TON,1993,0.023
TON,1994,0.025
TON,1995,0.026
TON,1996,0.021
TON,1997,0.027
TON,1998,0.024
TON,1999,0.030
TON,2000,0.026
TON,2001,0.024
TON,2002,0.028
TON,2003,0.032
TON,2004,0.030
TON,2005,0.031
TON,2006,0.035
TON,2007,0.031
TON,2008,0.033
TON,2009,0.036
TON,2010,0.032
TON,2011,0.028
TON,2012,0.029
TON,2013,0.031
TON,2014,0.033
TTO,1959,0.844
TTO,1960,0.704
TTO,1961,1.255
TTO,1962,1.974
TTO,1963,0.357
TTO,1964,1.035
TTO,1965,1.417
TTO,1966,1.106
TTO,1967,1.265
TTO,1968,1.102
TTO,1969,1.065
TTO,1970,2.454
TTO,1971,2.210
TTO,1972,2.248
TTO,1973,2.563
TTO,1974,2.741
TTO,1975,2.624
TTO,1976,4.343
TTO,1977,4.411
TTO,1978,4.180
TTO,1979,4.561
TTO,1980,4.619
TTO,1981,4.707
TTO,1982,5.025
TTO,1983,4.446
TTO,1984,4.782
TTO,1985,5.660
TTO,1986,4.741
TTO,1987,4.778
TTO,1988,4.327
TTO,1989,4.402
TTO,1990,4.643
TTO,1991,4.640
TTO,1992,5.223
TTO,1993,4.901
TTO,1994,4.756
TTO,1995,4.642
TTO,1996,5.615
TTO,1997,5.016
TTO,1998,5.215
TTO,1999,6.148
TTO,2000,6.501
TTO,2001,7.187
TTO,2002,7.805
TTO,2003,8.723
TTO,2004,9.117
TTO,2005,10.404
TTO,2006,11.638
TTO,2007,12.401
TTO,2008,12.104
TTO,2009,12.243
TTO,2010,13.072
TTO,2011,12.799
TTO,2012,12.386
TTO,2013,12.692
TTO,2014,12.619
TUN,1959,0.434
TUN,1960,0.471
TUN,1961,0.482
TUN,1962,0.490
TUN,1963,0.531
TUN,1964,0.752
TUN,1965,0.672
TUN,1966,0.787
TUN,1967,0.842
TUN,1968,0.981
TUN,1969,1.052
TUN,1970,1.021
TUN,1971,1.149
TUN,1972,1.292
TUN,1973,1.317
TUN,1974,1.472
TUN,1975,1.513
TUN,1976,1.595
TUN,1977,1.843
TUN,1978,2.043
TUN,1979,2.392
TUN,1980,2.589
TUN,1981,2.682
TUN,1982,2.598
TUN,1983,3.083
TUN,1984,3.149
TUN,1985,3.256
TUN,1986,3.290
TUN,1987,3.204
TUN,1988,3.399
TUN,1989,3.609
TUN,1990,3.618
TUN,1991,4.224
TUN,1992,4.097
TUN,1993,4.500
TUN,1994,4.347
TUN,1995,4.291
TUN,1996,4.570
TUN,1997,4.621
TUN,1998,4.909
TUN,1999,4.999
TUN,2000,5.433
TUN,2001,5.677
TUN,2002,5.689
TUN,2003,5.794
TUN,2004,6.081
TUN,2005,6.180
TUN,2006,6.270
TUN,2007,6.575
TUN,2008,6.770
TUN,2009,6.760
TUN,2010,7.543
TUN,2011,7.096
TUN,2012,7.364
TUN,2013,7.545
TUN,2014,7.862
TUR,1959,4.694
TUR,1960,4.587
TUR,1961,4.735
TUR,1962,5.899
TUR,1963,6.182
TUR,1964,7.182
TUR,1965,7.469
TUR,1966,8.603
TUR,1967,9.142
TUR,1968,9.903
TUR,1969,10.583
TUR,1970,11.628
TUR,1971,13.017
TUR,1972,14.687
TUR,1973,16.222
TUR,1974,16.672
TUR,1975,17.916
TUR,1976,20.104
TUR,1977,22.245
TUR,1978,21.068
TUR,1979,20.610
TUR,1980,20.661
TUR,1981,21.782
TUR,1982,23.722
TUR,1983,24.691
TUR,1984,26.124
TUR,1985,29.102
TUR,1986,31.874
TUR,1987,35.426
TUR,1988,34.445
TUR,1989,37.992
TUR,1990,39.776
TUR,1991,40.529
TUR,1992,41.753
TUR,1993,43.397
TUR,1994,42.773
TUR,1995,46.898
TUR,1996,51.324
TUR,1997,54.141
TUR,1998,54.708
TUR,1999,53.660
TUR,2000,58.945
TUR,2001,53.055
TUR,2002,56.091
TUR,2003,59.592
TUR,2004,61.473
TUR,2005,64.737
TUR,2006,71.343
TUR,2007,77.627
TUR,2008,77.442
TUR,2009,75.769
TUR,2010,81.266
TUR,2011,87.494
TUR,2012,89.872
TUR,2013,88.566
TUR,2014,94.350
TUV,1990,0.002
TUV,1991,0.002
TUV,1992,0.002
TUV,1993,0.002
TUV,1994,0.002
TUV,1995,0.002
TUV,1996,0.002
TUV,1997,0.002
TUV,1998,0.002
TUV,1999,0.002
TUV,2000,0.002
TUV,2001,0.002
TUV,2002,0.003
TUV,2003,0.003
TUV,2004,0.003
TUV,2005,0.003
TUV,2006,0.002
TUV,2007,0.003
TUV,2008,0.003
TUV,2009,0.003
TUV,2010,0.002
TUV,2011,0.002
TUV,2012,0.003
TUV,2013,0.003
TUV,2014,0.003
TWN,1959,3.001
TWN,1960,3.242
TWN,1961,3.421
TWN,1962,3.868
TWN,1963,4.126
TWN,1964,4.617
TWN,1965,4.873
TWN,1966,5.315
TWN,1967,6.000
TWN,1968,6.593
TWN,1969,7.180
TWN,1970,7.847
TWN,1971,8.596
TWN,1972,9.797
TWN,1973,10.991
TWN,1974,10.736
TWN,1975,11.868
TWN,1976,15.322
TWN,1977,16.697
TWN,1978,19.400
TWN,1979,20.694
TWN,1980,22.812
TWN,1981,20.503
TWN,1982,20.593
TWN,1983,22.711
TWN,1984,23.182
TWN,1985,23.147
TWN,1986,25.768
TWN,1987,26.821
TWN,1988,30.892
TWN,1989,33.632
TWN,1990,33.730
TWN,1991,36.784
TWN,1992,39.665
TWN,1993,42.862
TWN,1994,44.740
TWN,1995,47.545
TWN,1996,49.770
TWN,1997,53.583
TWN,1998,54.506
TWN,1999,56.484
TWN,2000,59.733
TWN,2001,62.219
TWN,2002,64.860
TWN,2003,67.239
TWN,2004,71.071
TWN,2005,70.736
TWN,2006,72.841
TWN,2007,75.788
TWN,2008,71.337
TWN,2009,67.771
TWN,2010,73.629
TWN,2011,73.406
TWN,2012,70.393
TWN,2013,71.022
TWN,2014,72.013
TZA,1959,0.188
TZA,1960,0.226
TZA,1961,0.192
TZA,1962,0.209
TZA,1963,0.219
TZA,1964,0.282
TZA,1965,0.317
TZA,1966,0.374
TZA,1967,0.480
TZA,1968,0.451
TZA,1969,0.490
TZA,1970,0.482
TZA,1971,0.672
TZA,1972,0.591
TZA,1973,0.869
TZA,1974,0.629
TZA,1975,0.623
TZA,1976,0.761
TZA,1977,0.549
TZA,1978,0.601
TZA,1979,0.565
TZA,1980,0.514
TZA,1981,0.579
TZA,1982,0.591
TZA,1983,0.605
TZA,1984,0.646
TZA,1985,0.643
TZA,1986,0.627
TZA,1987,0.652
TZA,1988,0.624
TZA,1989,0.602
TZA,1990,0.618
TZA,1991,0.654
TZA,1992,0.634
TZA,1993,0.708
TZA,1994,0.656
TZA,1995,0.969
TZA,1996,0.944
TZA,1997,0.786
TZA,1998,0.697
TZA,1999,0.692
TZA,2000,0.723
TZA,2001,0.853
TZA,2002,0.979
TZA,2003,1.038
TZA,2004,1.190
TZA,2005,1.501
TZA,2006,1.644
TZA,2007,1.608
TZA,2008,1.675
TZA,2009,1.614
TZA,2010,1.938
TZA,2011,2.207
TZA,2012,2.603
TZA,2013,3.048
TZA,2014,3.153
UGA,1959,0.113
UGA,1960,0.115
UGA,1961,0.111
UGA,1962,0.117
UGA,1963,0.118
UGA,1964,0.134
UGA,1965,0.171
UGA,1966,0.200
UGA,1967,0.221
UGA,1968,0.268
UGA,1969,0.321
UGA,1970,0.394
UGA,1971,0.393
UGA,1972,0.377
UGA,1973,0.322
UGA,1974,0.326
UGA,1975,0.309
UGA,1976,0.270
UGA,1977,0.220
UGA,1978,0.191
UGA,1979,0.184
UGA,1980,0.171
UGA,1981,0.144
UGA,1982,0.149
UGA,1983,0.168
UGA,1984,0.159
UGA,1985,0.169
UGA,1986,0.192
UGA,1987,0.210
UGA,1988,0.236
UGA,1989,0.219
UGA,1990,0.207
UGA,1991,0.213
UGA,1992,0.215
UGA,1993,0.213
UGA,1994,0.193
UGA,1995,0.256
UGA,1996,0.289
UGA,1997,0.302
UGA,1998,0.345
UGA,1999,0.358
UGA,2000,0.390
UGA,2001,0.412
UGA,2002,0.425
UGA,2003,0.436
UGA,2004,0.474
UGA,2005,0.592
UGA,2006,0.692
UGA,2007,0.788
UGA,2008,0.870
UGA,2009,0.922
UGA,2010,1.069
UGA,2011,1.163
UGA,2012,1.110
UGA,2013,1.328
UGA,2014,1.426
UKR,1959,70.806
UKR,1960,73.720
UKR,1961,76.025
UKR,1962,79.792
UKR,1963,85.572
UKR,1964,91.006
UKR,1965,96.540
UKR,1966,101.952
UKR,1967,106.605
UKR,1968,109.601
UKR,1969,114.142
UKR,1970,120.056
UKR,1971,127.424
UKR,1972,134.092
UKR,1973,139.781
UKR,1974,145.131
UKR,1975,152.583
UKR,1976,158.469
UKR,1977,163.872
UKR,1978,169.508
UKR,1979,170.919
UKR,1980,177.656
UKR,1981,174.300
UKR,1982,177.595
UKR,1983,180.141
UKR,1984,181.762
UKR,1985,196.026
UKR,1986,196.561
UKR,1987,204.842
UKR,1988,210.471
UKR,1989,206.063
UKR,1990,193.203
UKR,1991,186.221
UKR,1992,172.056
UKR,1993,147.078
UKR,1994,120.471
UKR,1995,121.610
UKR,1996,112.445
UKR,1997,93.045
UKR,1998,89.620
UKR,1999,90.687
UKR,2000,87.511
UKR,2001,87.749
UKR,2002,86.907
UKR,2003,96.109
UKR,2004,93.645
UKR,2005,91.049
UKR,2006,89.018
UKR,2007,87.608
UKR,2008,84.817
UKR,2009,70.930
UKR,2010,83.077
UKR,2011,78.100
UKR,2012,80.663
UKR,2013,74.141
UKR,2014,61.985
URY,1959,1.198
URY,1960,1.178
URY,1961,1.124
URY,1962,1.094
URY,1963,1.178
URY,1964,1.243
URY,1965,1.506
URY,1966,1.474
URY,1967,1.332
URY,1968,1.332
URY,1969,1.526
URY,1970,1.566
URY,1971,1.584
URY,1972,1.657
URY,1973,1.575
URY,1974,1.550
URY,1975,1.628
URY,1976,1.608
URY,1977,1.541
URY,1978,1.566
URY,1979,1.712
URY,1980,1.592
URY,1981,1.466
URY,1982,1.329
URY,1983,1.041
URY,1984,0.941
URY,1985,0.899
URY,1986,0.867
URY,1987,0.971
URY,1988,1.311
URY,1989,1.331
URY,1990,1.089
URY,1991,1.242
URY,1992,1.410
URY,1993,1.218
URY,1994,1.109
URY,1995,1.252
URY,1996,1.484
URY,1997,1.515
URY,1998,1.551
URY,1999,1.834
URY,2000,1.447
URY,2001,1.388
URY,2002,1.260
URY,2003,1.254
URY,2004,1.530
URY,2005,1.575
URY,2006,1.813
URY,2007,1.637
URY,2008,2.254
URY,2009,2.198
URY,2010,1.742
URY,2011,2.117
URY,2012,2.371
URY,2013,2.069
URY,2014,1.840
USA,1959,770.642
USA,1960,788.300
USA,1961,785.521
USA,1962,814.619
USA,1963,850.622
USA,1964,887.918
USA,1965,924.713
USA,1966,971.333
USA,1967,1007.829
USA,1968,1044.820
USA,1969,1097.559
USA,1970,1180.503
USA,1971,1188.102
USA,1972,1244.874
USA,1973,1300.844
USA,1974,1254.019
USA,1975,1201.617
USA,1976,1258.004
USA,1977,1293.235
USA,1978,1333.750
USA,1979,1336.732
USA,1980,1288.031
USA,1981,1236.924
USA,1982,1174.461
USA,1983,1184.041
USA,1984,1220.396
USA,1985,1225.131
USA,1986,1225.924
USA,1987,1278.531
USA,1988,1334.204
USA,1989,1351.263
USA,1990,1315.354
USA,1991,1314.657
USA,1992,1338.842
USA,1993,1371.332
USA,1994,1389.243
USA,1995,1399.760
USA,1996,1432.264
USA,1997,1464.062
USA,1998,1472.869
USA,1999,1501.137
USA,2000,1552.682
USA,2001,1525.987
USA,2002,1538.399
USA,2003,1547.778
USA,2004,1569.696
USA,2005,1578.873
USA,2006,1553.664
USA,2007,1578.683
USA,2008,1530.982
USA,2009,1435.371
USA,2010,1471.375
USA,2011,1442.509
USA,2012,1396.083
USA,2013,1406.916
USA,2014,1432.855
UZB,1959,12.548
UZB,1960,13.064
UZB,1961,13.472
UZB,1962,14.140
UZB,1963,15.164
UZB,1964,16.127
UZB,1965,17.108
UZB,1966,18.067
UZB,1967,18.892
UZB,1968,19.422
UZB,1969,20.227
UZB,1970,21.275
UZB,1971,22.581
UZB,1972,23.762
UZB,1973,24.771
UZB,1974,25.719
UZB,1975,27.039
UZB,1976,28.082
UZB,1977,29.040
UZB,1978,30.038
UZB,1979,30.288
UZB,1980,31.482
UZB,1981,30.888
UZB,1982,31.472
UZB,1983,31.923
UZB,1984,32.210
UZB,1985,34.738
UZB,1986,34.833
UZB,1987,36.300
UZB,1988,37.298
UZB,1989,36.516
UZB,1990,34.237
UZB,1991,33.000
UZB,1992,30.490
UZB,1993,31.697
UZB,1994,29.633
UZB,1995,28.207
UZB,1996,28.953
UZB,1997,29.243
UZB,1998,32.491
UZB,1999,33.552
UZB,2000,33.223
UZB,2001,33.666
UZB,2002,35.001
UZB,2003,34.672
UZB,2004,34.419
UZB,2005,31.974
UZB,2006,32.803
UZB,2007,32.779
UZB,2008,33.788
UZB,2009,29.215
UZB,2010,28.407
UZB,2011,31.002
UZB,2012,31.583
UZB,2013,28.185
UZB,2014,28.692
VCT,1959,0.003
VCT,1960,0.003
VCT,1961,0.003
VCT,1962,0.003
VCT,1963,0.004
VCT,1964,0.005
VCT,1965,0.004
VCT,1966,0.005
VCT,1967,0.005
VCT,1968,0.006
VCT,1969,0.008
VCT,1970,0.008
VCT,1971,0.008
VCT,1972,0.010
VCT,1973,0.011
VCT,1974,0.009
VCT,1975,0.009
VCT,1976,0.009
VCT,1977,0.009
VCT,1978,0.010
VCT,1979,0.008
VCT,1980,0.010
VCT,1981,0.010
VCT,1982,0.011
VCT,1983,0.013
VCT,1984,0.018
VCT,1985,0.018
VCT,1986,0.018
VCT,1987,0.021
VCT,1988,0.018
VCT,1989,0.021
VCT,1990,0.022
VCT,1991,0.021
VCT,1992,0.023
VCT,1993,0.028
VCT,1994,0.033
VCT,1995,0.035
VCT,1996,0.036
VCT,1997,0.036
VCT,1998,0.044
VCT,1999,0.045
VCT,2000,0.040
VCT,2001,0.049
VCT,2002,0.051
VCT,2003,0.054
VCT,2004,0.060
VCT,2005,0.060
VCT,2006,0.060
VCT,2007,0.062
VCT,2008,0.062
VCT,2009,0.085
VCT,2010,0.060
VCT,2011,0.054
VCT,2012,0.069
VCT,2013,0.057
VCT,2014,0.057
VEN,1959,17.783
VEN,1960,15.563
